buyer_name_clean,ocid,start_date,end_date,co2_pm
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-ae4267af-e60d-4e3c-82a4-e4486c3bfb72,2020-02-24,2021-07-31,1.5675894808107074
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-c390f548-53ce-4d75-a522-3f7bb0594378,2020-02-24,2023-08-31,1.0212847640747664
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b43b8af5-8ebb-4acd-a80b-0d315b15f2cc,2020-02-24,2022-07-31,1.9780710832872974
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-53ba22ed-d7ea-4342-9e0f-4551eeabff06,2020-02-24,2021-07-31,0.00732303861797323
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-f96f49fb-a6e4-46d3-8451-53e5f60d3556,2020-02-24,2025-07-31,2.3557537913225803
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-415db00f-772a-4a89-bfc8-9b6bb031f4e3,2020-02-24,2022-01-31,0.002529705742574257
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b6a7f419-31a8-45c0-bbdd-96c347b907e7,2020-02-24,2024-12-31,5.138472829842528
DERBY CITY COUNCIL,ocds-0c46vo-0001-a04531e9-2bd7-4023-9a8d-7393c41a45b5,2020-02-24,2024-07-31,0.7960908971340335
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-e63d68ff-6689-4ed1-b27b-8acb994b923f,2020-02-24,2021-08-31,4.252004298714802
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8f9f1848-1f6b-4fae-b8ea-ed73a912f3bc,2020-02-24,2024-07-31,1.462143356516368
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-44062ab7-2905-43e6-a1d7-6337800d9d3e,2020-02-24,2023-03-31,3.3818206822281165
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-018ab2bd-0a44-419f-aef8-a1936457c588,2020-02-24,2023-03-31,4.0663174535809015
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8ed78fc6-12e6-4537-bf62-df4cfcb90f92,2020-02-24,2024-07-31,6.096692446586683
SUFFOLK SOURCING,ocds-0c46vo-0001-db8929b4-75fb-4fa7-8560-92a84a12f0e2,2020-02-24,2021-08-31,0.6046225037545125
SUFFOLK SOURCING,ocds-0c46vo-0001-8a712da8-decd-471a-a723-1ae1cfce106f,2020-02-24,2022-07-30,1.9178087217735287
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-fe51cac3-1255-4276-91d1-9a4decc31bf9,2020-02-24,2023-08-31,1.112938524953271
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-22960053-1c7a-4b44-98b9-07263fb8fc1f,2020-02-24,2023-08-31,1.0212847640747664
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3a7b340b-f74d-4ac7-8783-7d9db5ef4651,2020-02-24,2023-07-31,1.313291830283799
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-2f82745a-c34b-41c9-a847-46fe0853d1cb,2020-02-24,2024-12-31,5.224057925891647
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-67b9dd32-55bb-498c-a733-e0dd0a52c30c,2020-02-24,2023-03-31,3.5241417931034476
SUFFOLK SOURCING,ocds-0c46vo-0001-8373f5b6-8848-4d82-9482-a0c1694eae60,2020-02-24,2021-07-31,0.6590246227915869
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-86ae5ab8-f8dc-4d8f-a625-e9192ea0f371,2020-02-24,2021-07-31,0.01806284388665392
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-597a3253-644d-403b-8de7-c3bdd6012111,2020-02-24,2022-07-31,1.449297716648108
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b48377cb-7772-47f5-9919-505675fcfc91,2020-02-24,2021-07-31,1.71121678926195
SUFFOLK SOURCING,ocds-0c46vo-0001-6e959132-dd0a-478c-86b1-8e6f9473c7be,2020-02-24,2022-02-21,1.2669725423076923
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a4a5b534-b81b-4564-99bb-763d3bd2cc14,2020-02-24,2023-08-31,2.6186788822429907
DERBY CITY COUNCIL,ocds-0c46vo-0001-73639c47-0b46-4965-b5fb-7586673885db,2020-02-24,2024-07-31,0.7960908971340335
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-5b1ebe8c-6344-4180-a375-486d13623199,2020-02-24,2021-07-31,0.005373810860420649
SUFFOLK SOURCING,ocds-0c46vo-0001-2ad8e3fe-0617-46f2-aeb5-03af55a91eaa,2020-02-25,2023-07-31,1.0608567536357827
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b96f87d3-6e68-46b2-8f3a-761f415a494b,2020-02-25,2023-07-31,1.7150354258146963
SUFFOLK SOURCING,ocds-0c46vo-0001-8058f0c8-8367-4ec8-a2cf-93c3e28ee4a9,2020-02-26,2025-07-31,0.28166907759838544
SUFFOLK SOURCING,ocds-0c46vo-0001-ee44077a-8a2b-43bc-ac5e-0082509513eb,2020-02-26,2025-02-01,0.11607936361411765
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-0b07e003-38c1-4754-9b16-f7973a77d8f8,2020-02-27,2021-07-31,0.006630232266
SUFFOLK SOURCING,ocds-0c46vo-0001-beb997fe-2c51-47eb-9f02-6169f6c59f3d,2020-02-27,2022-08-31,0.06863083394541485
BRISTOL CITY COUNCIL,ocds-0c46vo-0001-c64283fc-7641-421a-8966-4f591fb8871c,2020-03-01,2024-12-31,34.44699886749717
LANCASHIRE COUNTY COUNCIL,ocds-0c46vo-0001-04391963-c009-4e2f-8c96-23b018b28633,2020-03-01,2029-12-31,0.000007113036748329621
SUFFOLK SOURCING,ocds-0c46vo-0001-8fc04879-abd3-4859-8052-ea73583c5bdc,2020-03-02,2023-07-31,1.9054128184584271
SUFFOLK SOURCING,ocds-0c46vo-0001-12d30ddc-3b16-4119-99c4-d4de354f3310,2020-03-02,2025-02-01,0.9455074357262104
SUFFOLK SOURCING,ocds-0c46vo-0001-25e2ce1a-3290-4a4f-9f4f-992e9ff555f1,2020-03-02,2024-07-31,1.4508707028967742
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-5e7f541b-7c19-4b38-86ef-bbfbcd739a88,2020-03-02,2023-08-31,1.2411871472043854
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-fd7fc899-5a25-41b1-a03a-70eedd38b894,2020-03-02,2022-08-31,1.2841410454342104
SUFFOLK SOURCING,ocds-0c46vo-0001-11e2ad1b-2f16-431c-a4ec-5dc26fcae15f,2020-03-02,2021-07-31,0.8549950455069768
SUFFOLK SOURCING,ocds-0c46vo-0001-86a3624d-980a-4124-8660-1bbe227310ba,2020-03-02,2025-03-01,0.4659205105972603
SUFFOLK SOURCING,ocds-0c46vo-0001-548d569b-9987-4a20-9f3c-f1daf27ed611,2020-03-02,2024-02-28,0.2697297880493827
SUFFOLK SOURCING,ocds-0c46vo-0001-c4912075-29c6-47f7-802f-0dade7542836,2020-03-02,2024-07-26,0.18693017374088364
DERBY CITY COUNCIL,ocds-0c46vo-0001-7f1b4cab-5d3c-4012-8daa-161ca3845b6b,2020-03-02,2022-07-31,1.6008644104426788
SUFFOLK SOURCING,ocds-0c46vo-0001-d5466286-9ac8-494d-8559-8726bfbd74e1,2020-03-02,2021-07-31,1.068743806883721
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-e0d1e8dc-a0fc-432c-80bf-ebc5acec8736,2020-03-02,2021-08-31,1.2496626126361974
LEICESTER CITY COUNCIL,ocds-0c46vo-0001-06b278bb-1b95-4bdb-b6b4-67919b032e38,2020-03-02,2023-03-01,0.6950799817184644
SUFFOLK SOURCING,ocds-0c46vo-0001-6ae6542c-eadf-472b-9450-579b7bbb2dde,2020-03-02,2025-03-01,0.2948403231123288
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-89347940-c390-4d98-ae29-5037d343180d,2020-03-03,2025-07-31,2.7660232741700406
SUFFOLK SOURCING,ocds-0c46vo-0001-07ec5b49-f936-4ff9-ae62-d4f4d7cad486,2020-03-04,2022-07-31,1.3365077217747439
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-4c498c3f-9eb7-4084-aa75-cb95447d536d,2020-03-09,2023-08-31,0.900185829023622
LANCASHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7ad1d673-214b-4d05-9a4d-174653ac73c1,2020-03-09,2024-03-08,72.91674657534247
SUFFOLK SOURCING,ocds-0c46vo-0001-593b88fb-ee0c-40ae-89f8-f02bc56e6066,2020-03-09,2025-03-01,1.0596656277227723
SUFFOLK SOURCING,ocds-0c46vo-0001-66f20c6f-ed1e-49c0-a370-7425f67c7b85,2020-03-09,2025-03-01,1.35381418990099
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7a77abec-7348-42f6-9a52-46d08c13835b,2020-03-09,2030-03-08,36.491078756978524
SUFFOLK SOURCING,ocds-0c46vo-0001-87a6d02e-2e35-4f81-b3a4-38c1adf70a3f,2020-03-09,2025-03-01,1.6443087326732673
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-d6d13395-f9b8-410b-83f5-76d3891394a9,2020-03-09,2023-07-31,1.4273784004067795
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-96c4df37-b22a-4a6a-9932-4478361b1089,2020-03-09,2021-07-31,0.005512581679685658
SUFFOLK SOURCING,ocds-0c46vo-0001-1c829e09-01cc-4d4f-81e3-39c42e333c68,2020-03-09,2025-03-01,0.2557813584158416
SUFFOLK SOURCING,ocds-0c46vo-0001-bd3ebec2-a8fc-4588-b4ab-863e7ed7ad32,2020-03-09,2025-03-01,1.5968064803960393
SUFFOLK SOURCING,ocds-0c46vo-0001-d9612346-c1c5-4730-9a92-7658903f8aec,2020-03-09,2025-03-01,0.9061968126732673
SUFFOLK SOURCING,ocds-0c46vo-0001-9d74f078-a2dc-4a45-b35c-bb38dcb643d5,2020-03-09,2022-07-31,0.2704824188443936
SUFFOLK SOURCING,ocds-0c46vo-0001-5ad184c8-ed4e-4b11-bd02-b017ce567a81,2020-03-10,2022-07-31,0.25912937905154637
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-cfd4139a-707b-42f1-9c63-6714612b51d8,2020-03-10,2021-07-31,0.006518274859842519
SUFFOLK SOURCING,ocds-0c46vo-0001-ae04c562-473b-427f-b032-b97a1c9a813b,2020-03-12,2022-07-31,0.06989150024431687
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b9089f8b-f88f-4002-9817-9dcc79be71bb,2020-03-12,2021-07-31,0.008864748845217391
SUFFOLK SOURCING,ocds-0c46vo-0001-eceacf73-db49-441b-a632-742143d3e2c8,2020-03-13,2025-03-01,0.0476069981477398
SUFFOLK SOURCING,ocds-0c46vo-0001-eca9e0d1-7765-46ca-8c0d-9b592dfc3a6d,2020-03-16,2022-07-31,1.9569199646366782
DERBY CITY COUNCIL,ocds-0c46vo-0001-8a47db50-70c9-4f8e-89aa-578ce5f50481,2020-03-16,2024-07-31,0.461115649261577
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-f8a8106a-6b83-4e16-8638-4b5a73dd6c16,2020-03-16,2021-07-31,0.00931405403187251
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-242c9a70-19ea-4d2c-9296-b094ed8d8811,2020-03-16,2026-07-31,1.138117656185567
SUFFOLK SOURCING,ocds-0c46vo-0001-6bac2bee-9870-4b87-b9ce-ad3ba616af63,2020-03-16,2024-07-31,0.11508640772395494
SUFFOLK SOURCING,ocds-0c46vo-0001-ab1af878-fab8-4090-ae8c-9b4bebe1fa44,2020-03-20,2022-07-31,0.7339697035383546
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-bb9edc32-a8d1-409b-b5ef-f37877785465,2020-03-23,2021-07-31,0.7923089490909091
DERBY CITY COUNCIL,ocds-0c46vo-0001-7d51903a-6e67-495c-b980-1902d0482c1d,2020-03-26,2024-07-31,0.46176687884130985
SUFFOLK COUNTY COUNCIL,ocds-0c46vo-0001-5d3321aa-667a-4ab2-8ca4-ffc7ea77aaf4,2020-03-27,2023-03-26,7.006406215722121
SUPPLY HERTFORDSHIRE,ocds-0c46vo-0001-cae2b8f3-faf3-4f0f-b6d8-a19a861b843e,2020-03-29,2025-03-28,0.4544264980010959
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7366930c-a7dc-4a92-b4c7-894f2c7d7842,2020-03-30,2023-03-25,86.89081650711192
SANDWELL METROPOLITAN BOROUGH COUNCIL,ocds-0c46vo-0001-abb52ecd-356b-4215-9cc2-f003205d7c64,2020-04-01,2024-03-31,82.5000904109589
HM LAND REGISTRY,ocds-0c46vo-0001-dba5fccc-6570-46c8-8c23-c006307b7c9b,2020-04-01,2023-10-01,858.712469483568
ISLE OF WIGHT COUNCIL,ocds-0c46vo-0001-f21e8f01-ced5-4fef-85a2-cc3c9b63d4d2,2020-04-01,2022-03-31,5.179450806419752
DEPARTMENT FOR WORK AND PENSIONS,ocds-0c46vo-0001-2b006770-7f2a-445e-966e-874c67ed2330,2020-04-01,2023-03-31,6.269621435100548
MINISTRY OF DEFENCE,ocds-0c46vo-0001-13c7f333-73a6-40e9-827e-4a765b3626af,2020-04-01,2022-03-31,1336.4686490865924
NOTTINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3c00e83d-3fad-444b-a96a-a92e4c2a0268,2020-04-01,2024-03-31,86.9750953150685
SEVENOAKS DISTRICT COUNCIL,ocds-0c46vo-0001-767e6141-344b-44df-8134-3d88c965c4b2,2020-04-01,2023-03-31,0.0037395303016453385
PUBLIC HEALTH ENGLAND,ocds-0c46vo-0001-774a41dc-d61c-47ba-80f7-747e2b3732fb,2020-04-01,2022-03-31,5.2572074074074076
LEICESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-d878f8ea-8bc7-4342-aaaa-7e04e11b14b7,2020-04-01,2022-03-31,8.279684427983538
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-1294d178-e25c-42de-8301-c068f709ddbd,2020-04-01,2024-03-31,11.221053963698632
NHS DIGITAL,ocds-0c46vo-0001-c5631289-dd4b-45b8-b7c9-9c0f0adaa99e,2020-04-01,2023-10-01,42.9356234741784
HIGHWAYS ENGLAND,ocds-0c46vo-0001-3767b0fa-32ba-4145-8be6-b2bb8b8b1838,2020-04-01,2027-03-31,512.0005610958904
DERBYSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8bea57b6-28fb-4b60-858b-53b1ea3163d7,2020-04-01,2025-03-31,16.58418484109589
SUFFOLK SOURCING,ocds-0c46vo-0001-b1e25265-e90b-4916-bdc9-a61737c72af3,2020-04-02,2021-08-31,0.3827706142416279
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6315840f-e359-407e-b201-021267a6e106,2020-04-05,2025-04-01,6.731072140504939
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-cb48e391-0aa8-4763-a976-35910664bcfe,2020-04-06,2023-04-08,17.39824149134002
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-b94f4209-65da-4dbe-8f0a-195b186adeec,2020-04-14,2021-08-31,13.519513427
FORESTRY COMMISSION,ocds-0c46vo-0001-73f4a80c-a0bd-424d-9eed-67c3c32971f0,2020-04-17,2025-04-17,32.52388102409638
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-55b7f0ee-bd7f-4086-a073-17042cc5d4c1,2020-04-19,2022-04-23,4.768178249918256
SUFFOLK SOURCING,ocds-0c46vo-0001-7b0672f1-739e-46ff-bbf8-56f64001c32e,2020-04-20,2021-07-31,2.2739251365096362
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-ec9f12a4-6e69-41f8-b3dc-7d496a9ab41e,2020-04-20,2025-04-04,2.682047138121547
SUFFOLK SOURCING,ocds-0c46vo-0001-f47990c2-4cd0-4894-b5fd-341b8c4616aa,2020-04-20,2023-07-31,3.92780986
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7899f197-f35c-4192-b87e-bf55b26e0198,2020-04-20,2024-07-31,5.058212767169136
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-15fe3c1c-5b66-4493-b28c-e6ef83cfb579,2020-04-20,2026-04-30,2.7790443903680146
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-808b1836-cda7-43b2-a625-5d9f864cc903,2020-04-20,2025-04-23,7.241945197167851
BUCKINGHAMSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-620c380b-2885-4b23-b677-faa98b375e3b,2020-04-20,2021-07-31,0.007109691945610279
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-80168020-5003-473f-b9cd-c5d6c183a6c2,2020-04-20,2023-07-31,0.8962787600000001
DERBY CITY COUNCIL,ocds-0c46vo-0001-a31d8538-a722-4a90-a091-90a8ee22d2a7,2020-04-20,2024-07-31,0.8363016202687141
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-e1554345-ffeb-4376-ae46-4d6a8889e526,2020-04-20,2021-08-31,2.7269339663291565
NORTH YORKSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-88e58a50-f61f-475a-a68e-22fe4cf61e12,2020-04-20,2024-04-19,388.80695923935144
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-475d9fd6-a132-4cf3-9169-a38b38f53582,2020-04-27,2021-07-31,2.5036805698434783
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-ce2c586e-56d1-4e7b-8223-3190781dbb51,2020-05-04,2022-07-31,5.010468563045575
TRANSPORT FOR LONDON,ocds-0c46vo-0001-a19ad285-cc19-4949-a6d0-b5179a5c5c02,2020-05-04,2024-05-03,177.68157221931784
TRANSPORT FOR LONDON,ocds-0c46vo-0001-d0469528-40c9-4800-863b-740761581663,2020-05-04,2024-05-03,208.5641335631836
TRANSPORT FOR LONDON,ocds-0c46vo-0001-48a50506-a124-4dde-b8c3-bef3703f9573,2020-05-04,2024-05-03,79.20008679452054
TRANSPORT FOR LONDON,ocds-0c46vo-0001-406e3ee9-9622-4a0b-ba41-f4886f1e886b,2020-05-04,2024-05-03,601.3942265614439
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-58f469ed-361b-4c1b-ae5e-1fe9f5f11969,2020-05-12,2024-05-11,36.2500397260274
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-13534676-c4b2-463d-978c-99efbb6b12dd,2020-05-18,2021-08-31,2.9681521889361697
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7e37f39f-9f84-4d60-9a64-31c4a69a9169,2020-06-01,2025-04-30,3.0068708537257525
BRISTOL CITY COUNCIL,ocds-0c46vo-0001-33d42cac-4bd3-469b-8a58-fa8a0d18c401,2020-06-01,2023-05-31,63.94735831809872
DERBYSHIRE DALES DISTRICT COUNCIL,ocds-0c46vo-0001-beab1d01-f5f6-4069-a0ba-cbedf1b1d9da,2020-06-01,2022-07-31,27.721549367088606
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-412cdd33-796e-4114-8d6f-d8686e29126c,2020-06-01,2025-07-31,1.5499221386277837
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-23265f6d-363b-4d6e-bacd-35813956e927,2020-06-03,2024-05-26,0.7315080280798348
WEST LONDON WASTE AUTHORITY,ocds-0c46vo-0001-a32a6661-5412-4c76-975e-e2662022d74d,2020-06-06,2025-06-05,66.6667397260274
LEEDS CITY COUNCIL,ocds-0c46vo-0001-a0e4752a-8730-4234-ac8e-9c072083cdd0,2020-06-07,2024-02-06,129.75368961911875
MINISTRY OF DEFENCE,ocds-0c46vo-0001-a227a875-28fc-4928-8688-76f026b602cd,2020-06-09,2024-05-31,0.7855552685950413
FCO SERVICES,ocds-0c46vo-0001-78425988-2b20-46bb-9fb4-5ce4b5d2b613,2020-06-10,2021-10-16,2.6413102170985803
STOKE-ON-TRENT CITY COUNCIL,ocds-0c46vo-0001-61bc77f9-2ae5-4088-8e62-cf2029d2a86e,2020-06-15,2022-06-14,1.5437831275720164
DERBY CITY COUNCIL,ocds-0c46vo-0001-941b701d-fc29-4969-a953-7b30b1ff2b9c,2020-06-22,2025-07-31,0.4919579117855228
STOKE-ON-TRENT CITY COUNCIL,ocds-0c46vo-0001-914c0067-3f34-44ff-94b8-a4ff77806d51,2020-07-01,2023-06-30,3.2275343871115174
SWALE BOROUGH COUNCIL,ocds-0c46vo-0001-c5aee780-e1f0-42ea-b2bb-bfafe98dd729,2020-07-01,2023-06-30,1.4410398180987203
LIVERPOOL CITY COUNCIL,ocds-0c46vo-0001-c011e8c7-2c3f-4c87-a81a-891ab2af067b,2020-07-01,2022-06-30,138.99305355555555
TORBAY COUNCIL,ocds-0c46vo-0001-47bcc5e5-b852-4786-b1fb-c465f9ed10a6,2020-07-01,2021-12-31,3.561529146350365
TORBAY COUNCIL,ocds-0c46vo-0001-81c4d885-aeb7-49c7-bd41-1ad910d005f9,2020-07-01,2021-12-31,2.0675585310218976
TORBAY COUNCIL,ocds-0c46vo-0001-976b5f91-1097-4e28-b11c-31e126991745,2020-07-01,2021-12-31,4.737262262682481
LIVERPOOL CITY COUNCIL,ocds-0c46vo-0001-b86abd46-ec2f-4e70-aaeb-16268830762c,2020-07-01,2022-06-30,67.00561183950617
TRANSPORT FOR LONDON,ocds-0c46vo-0001-4ada6780-0158-467b-808a-d95963ae443e,2020-07-02,2024-07-02,177.55995581122792
OXFORD CITY COUNCIL,ocds-0c46vo-0001-117eefc2-e9e3-4c16-92b9-23fb58da6d52,2020-07-06,2024-07-05,1434.5849054794521
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-145a9ae8-2d8d-4eb6-a250-b2b19a251330,2020-07-06,2021-08-31,1.562132353254157
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-d660ec76-c251-4866-ab85-3a06414db3fb,2020-07-08,2023-08-31,0.719759187383812
SUFFOLK SOURCING,ocds-0c46vo-0001-3663857a-7805-4012-afa2-80e1259eb107,2020-07-08,2025-05-03,0.2169432553594091
SUFFOLK SOURCING,ocds-0c46vo-0001-f5008fcd-48aa-49ae-9849-9c2080db490b,2020-07-13,2025-05-03,0.087755829504
FCO SERVICES,ocds-0c46vo-0001-b4c84f75-bc1c-4b3a-b7b5-839ffe017426,2020-07-17,2022-05-08,18.868655804471455
SUFFOLK SOURCING,ocds-0c46vo-0001-fa34380b-ed47-4f76-9b8e-72041c915445,2020-07-27,2025-03-29,6.3360570913305505
FCO SERVICES,ocds-0c46vo-0001-d287263a-c928-40a1-8c81-c0620fc33968,2020-07-30,2023-07-16,2.009021628122109
RICHMONDSHIRE DISTRICT COUNCIL,ocds-0c46vo-0001-984b6916-2979-4598-b3f6-aa52f91d0460,2020-08-01,2022-07-31,2.08619341563786
SE SHARED SERVICES,ocds-0c46vo-0001-a77e51de-66c1-4e8a-b38a-1290c08cca3e,2020-08-01,2025-07-31,0.7840008591780822
LEEDS CITY COUNCIL,ocds-0c46vo-0001-61b7eac4-fe09-46ac-9903-8c96d52db1dd,2020-08-01,2022-07-31,16.731271193415637
SUFFOLK SOURCING,ocds-0c46vo-0001-07b3819a-55b5-40cd-86e1-1e252c9f1ef4,2020-08-01,2024-07-26,4.569574217369072
CAPITALESOURCING,ocds-0c46vo-0001-fcbbf356-9765-475f-bfa2-9c688449f360,2020-08-01,2025-07-31,390.86709501369864
SUFFOLK SOURCING,ocds-0c46vo-0001-73746c12-dca8-4f3d-b378-85a7ce780d61,2020-08-01,2024-07-26,6.37754547430664
WOLVERHAMPTON CITY COUNCIL,ocds-0c46vo-0001-3714dd17-5997-44fa-b3f3-b7cdf263e789,2020-08-01,2024-07-31,3.30900362630137
DERBYSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-940542a8-847b-4845-953c-9360c19989f1,2020-08-02,2028-08-01,313.4346696336871
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-00b05d7e-de4e-425b-b176-42913f41c3e9,2020-08-03,2025-06-14,20.778387635675678
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-e21c986c-97e0-45a8-bef9-e64dea3231f1,2020-08-03,2022-07-31,2.6709795433287487
SUFFOLK SOURCING,ocds-0c46vo-0001-3b0a75ab-7a3a-48c5-936a-c27712dfac87,2020-08-24,2025-05-03,0.4765236833380035
SUFFOLK SOURCING,ocds-0c46vo-0001-b8b18b55-3707-4cba-92d3-d7ab034d9039,2020-08-24,2021-08-21,0.8441390466298342
SUFFOLK SOURCING,ocds-0c46vo-0001-c8b1abaa-7aaf-4271-be0c-be17890e063d,2020-08-25,2025-08-21,0.07219074870691548
SOUTH GLOUCESTERSHIRE COUNCIL,ocds-0c46vo-0001-4d1ce3b8-04cd-4a76-baf4-42083051a5f2,2020-08-30,2023-08-27,3.0416700000000003
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8dccbf7c-04a6-4ad4-b4dd-eb1ef8b41d04,2020-08-31,2025-08-29,1.2606921710526315
WELLAND PROCUREMENT,ocds-0c46vo-0001-1932aba1-2c14-4c29-a5b3-89a594533e84,2020-08-31,2025-08-31,29.114480783572837
SUFFOLK SOURCING,ocds-0c46vo-0001-05ee0af7-591f-4e14-abb0-c3641d6e8623,2020-09-01,2023-07-28,0.34347915
SUFFOLK SOURCING,ocds-0c46vo-0001-9895247c-ecf3-44d4-9c34-525f0c33706a,2020-09-01,2025-05-03,0.29112346273407624
SUFFOLK SOURCING,ocds-0c46vo-0001-a0b0c992-92c7-4c70-b972-1f78681dd2fc,2020-09-01,2022-07-31,0.556390294555874
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-469ad376-76a5-4f35-ac6d-3f2464751f71,2020-09-01,2021-08-31,0.7935249080769231
ISLE OF WIGHT COUNCIL,ocds-0c46vo-0001-e1e76bf9-6b2a-45a6-879c-c9e6ced9bdc3,2020-09-01,2023-07-31,246.82581715414486
SUFFOLK SOURCING,ocds-0c46vo-0001-219a59cb-c2f2-49f1-bf3b-be01288ca07d,2020-09-01,2025-07-31,1.3394538090301003
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-8f6bed0e-5338-4f39-a3a8-3075f691f2c0,2020-09-01,2021-08-31,4.4010625153846155
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-825990be-1c0b-4801-80e0-cacd4c1bbf2a,2020-09-01,2021-08-31,1.1802849473076922
SUFFOLK SOURCING,ocds-0c46vo-0001-25094a92-48fb-480a-9c0e-9a4d76566cc0,2020-09-01,2024-07-25,1.487395867547435
DERBY CITY COUNCIL,ocds-0c46vo-0001-630909dc-8d42-4e7a-a1bd-95e7905032d9,2020-09-01,2022-07-31,0.9709010639999999
DERBY CITY COUNCIL,ocds-0c46vo-0001-c6abea4c-4a4e-4004-b874-e85d1df74a62,2020-09-01,2025-07-31,0.4546025048829431
SUFFOLK SOURCING,ocds-0c46vo-0001-3f98c934-6d62-4a2b-8493-c632d03af174,2020-09-01,2025-07-31,0.7306111685618729
